ISO_3,capital_lat,capital_lon,country,event_date,Battles_Armed clash,Battles_Government regains territory,Battles_Non-state actor overtakes territory,Explosions/Remote violence_Air/drone strike,Explosions/Remote violence_Chemical weapon,Explosions/Remote violence_Grenade,Explosions/Remote violence_Remote explosive/landmine/IED,Explosions/Remote violence_Shelling/artillery/missile attack,Explosions/Remote violence_Suicide bomb,Protests_Excessive force against protesters,Protests_Peaceful protest,Protests_Protest with intervention,Riots_Mob violence,Riots_Violent demonstration,Strategic developments_Agreement,Strategic developments_Arrests,Strategic developments_Change to group/activity,Strategic developments_Disrupted weapons use,Strategic developments_Headquarters or base established,Strategic developments_Looting/property destruction,Strategic developments_Non-violent transfer of territory,Strategic developments_Other,Violence against civilians_Abduction/forced disappearance,Violence against civilians_Attack,Violence against civilians_Sexual violence,Fatalities_Remote explosive/landmine/IED,Fatalities_Shelling/artillery/missile attack,Fatalities_Armed clash,Fatalities_Air/drone strike,Fatalities_Attack,Fatalities_Peaceful protest,Fatalities_Non-state actor overtakes territory,Fatalities_Abduction/forced disappearance,Fatalities_Disrupted weapons use,Fatalities_Government regains territory,Fatalities_Mob violence,Fatalities_Change to group/activity,Fatalities_Suicide bomb,Fatalities_Non-violent transfer of territory,Fatalities_Protest with intervention,Fatalities_Looting/property destruction,Fatalities_Arrests,Fatalities_Sexual violence,Fatalities_Headquarters or base established,Fatalities_Grenade,Fatalities_Violent demonstration,Fatalities_Agreement,Fatalities_Excessive force against protesters,Fatalities_Other,Fatalities_Chemical weapon,violence index,quarter,month,week,General,Legislative,Local,Parliamentary,Presidential,Referendum,holiday,violence index_moving_avg
AFG,33.9391,67.71,Afghanistan,2020-05-08,67.0,0.0,1.0,13.0,0.0,2.0,18.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,14.0,0.0,22.0,1.0,283.0,91.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,411.3098496897164,2,5,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,592.1664557427738
AFG,33.9391,67.71,Afghanistan,2020-05-15,104.0,1.0,1.0,15.0,0.0,1.0,22.0,6.0,3.0,0.0,3.0,0.0,0.0,1.0,5.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,25.0,0.0,29.0,8.0,446.0,76.0,35.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,600.1200624927147,2,5,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.3065516837174
AFG,33.9391,67.71,Afghanistan,2020-05-22,105.0,5.0,0.0,30.0,0.0,2.0,28.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,3.0,0.0,2.0,2.0,0.0,0.0,15.0,0.0,27.0,8.0,547.0,185.0,27.0,0.0,0.0,0.0,6.0,13.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,516.597855813541,2,5,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,596.5177441304661
AFG,33.9391,67.71,Afghanistan,2020-05-29,28.0,2.0,0.0,3.0,0.0,1.0,15.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,35.0,4.0,150.0,31.0,6.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.7654099001829,2,5,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.2739542962586
AFG,33.9391,67.71,Afghanistan,2020-06-05,47.0,0.0,0.0,5.0,0.0,0.0,30.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,60.0,3.0,152.0,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,305.08596717864566,2,6,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,591.6880211301274
AFG,33.9391,67.71,Afghanistan,2020-06-12,50.0,0.0,0.0,3.0,0.0,0.0,17.0,5.0,0.0,0.0,9.0,0.0,0.0,1.0,3.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,19.0,5.0,149.0,5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,307.94119344341465,2,6,24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,588.781658301922
AFG,33.9391,67.71,Afghanistan,2020-06-19,102.0,0.0,1.0,4.0,0.0,0.0,20.0,9.0,1.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,20.0,0.0,43.0,20.0,475.0,46.0,36.0,0.0,16.0,0.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,519.3488197998018,2,6,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.7440200436721
AFG,33.9391,67.71,Afghanistan,2020-06-26,147.0,3.0,3.0,12.0,0.0,1.0,18.0,3.0,2.0,0.0,2.0,0.0,0.0,0.0,4.0,0.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,23.0,0.0,36.0,8.0,700.0,141.0,29.0,0.0,20.0,0.0,9.0,22.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,654.7089863300503,2,6,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,585.2073639113344
AFG,33.9391,67.71,Afghanistan,2020-07-03,114.0,0.0,1.0,11.0,0.0,0.0,33.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,38.0,23.0,617.0,61.0,11.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,472.8511504347022,3,7,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,577.6247597874972
AFG,33.9391,67.71,Afghanistan,2020-07-10,115.0,0.0,0.0,11.0,0.0,2.0,31.0,7.0,2.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,3.0,22.0,0.0,38.0,13.0,490.0,59.0,30.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.7990697375486,3,7,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,573.9045079352256
AFG,33.9391,67.71,Afghanistan,2020-07-17,148.0,0.0,0.0,8.0,0.0,2.0,29.0,5.0,0.0,0.0,5.0,0.0,0.0,0.0,10.0,0.0,2.0,5.0,0.0,0.0,1.0,0.0,1.0,17.0,0.0,54.0,18.0,841.0,92.0,22.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,744.3320377537736,3,7,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.8833602377532
AFG,33.9391,67.71,Afghanistan,2020-07-24,154.0,2.0,1.0,12.0,0.0,1.0,42.0,11.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,0.0,1.0,0.0,1.0,15.0,0.0,93.0,16.0,1026.0,139.0,12.0,0.0,15.0,0.0,2.0,6.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,665.3937658465617,3,7,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,572.7123968602283
AFG,33.9391,67.71,Afghanistan,2020-07-31,67.0,0.0,0.0,6.0,0.0,3.0,19.0,12.0,1.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,0.0,5.0,0.0,1.0,0.0,1.0,0.0,15.0,0.0,33.0,7.0,262.0,23.0,11.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,534.3131268506676,3,7,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,569.9922833647228
AFG,33.9391,67.71,Afghanistan,2020-08-07,68.0,0.0,0.0,2.0,0.0,1.0,22.0,11.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,52.0,11.0,209.0,6.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,345.6642125693283,3,8,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.6496409409989
AFG,33.9391,67.71,Afghanistan,2020-08-14,116.0,0.0,1.0,6.0,0.0,0.0,37.0,5.0,0.0,0.0,9.0,0.0,0.0,1.0,1.0,1.0,1.0,16.0,0.0,3.0,0.0,0.0,0.0,17.0,0.0,66.0,14.0,487.0,84.0,17.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,577.833263309188,3,8,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.0667992918907
AFG,33.9391,67.71,Afghanistan,2020-08-21,135.0,1.0,4.0,16.0,0.0,0.0,30.0,21.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,39.0,10.0,548.0,64.0,16.0,0.0,6.0,0.0,14.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,531.4123853408773,3,8,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.4408419445641
AFG,33.9391,67.71,Afghanistan,2020-08-28,155.0,4.0,3.0,10.0,0.0,1.0,36.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,58.0,19.0,703.0,74.0,12.0,0.0,14.0,0.0,11.0,165.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,612.8837434323531,3,8,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,552.8375491804413
AFG,33.9391,67.71,Afghanistan,2020-09-04,103.0,1.0,1.0,21.0,0.0,1.0,29.0,9.0,2.0,0.0,4.0,0.0,0.0,0.0,5.0,0.0,1.0,10.0,0.0,0.0,1.0,0.0,0.0,20.0,0.0,47.0,2.0,362.0,161.0,17.0,0.0,0.0,0.0,15.0,27.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,595.4187638209795,3,9,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,545.9831285527032
AFG,33.9391,67.71,Afghanistan,2020-09-11,148.0,0.0,3.0,20.0,0.0,1.0,36.0,13.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,40.0,6.0,574.0,208.0,18.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,596.1010562564428,3,9,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,543.3073753889951
AFG,33.9391,67.71,Afghanistan,2020-09-18,115.0,0.0,4.0,17.0,0.0,2.0,30.0,3.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,1.0,1.0,13.0,1.0,37.0,0.0,506.0,59.0,23.0,0.0,6.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,526.3634172296476,3,9,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,539.8297241948529
AFG,33.9391,67.71,Afghanistan,2020-09-25,137.0,2.0,1.0,9.0,0.0,0.0,20.0,9.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,11.0,11.0,712.0,108.0,18.0,0.0,12.0,0.0,1.0,25.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,502.6878778250503,3,9,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.2318000588783
AFG,33.9391,67.71,Afghanistan,2020-10-02,113.0,1.0,1.0,10.0,0.0,0.0,35.0,12.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,1.0,15.0,0.0,2.0,0.0,0.0,0.0,12.0,0.0,33.0,8.0,318.0,76.0,10.0,0.0,0.0,0.0,15.0,8.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,523.2136521684919,4,10,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.8437714674496
AFG,33.9391,67.71,Afghanistan,2020-10-09,121.0,2.0,3.0,9.0,0.0,1.0,40.0,4.0,1.0,0.0,4.0,0.0,0.0,0.0,3.0,0.0,1.0,7.0,0.0,2.0,0.0,0.0,1.0,26.0,0.0,58.0,10.0,323.0,23.0,29.0,0.0,0.0,0.0,12.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,654.4844001227082,4,10,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.9577174393149
AFG,33.9391,67.71,Afghanistan,2020-10-16,146.0,0.0,4.0,10.0,0.0,1.0,40.0,9.0,2.0,0.0,3.0,0.0,0.0,0.0,3.0,1.0,2.0,5.0,0.0,2.0,1.0,1.0,1.0,19.0,0.0,91.0,13.0,652.0,74.0,34.0,0.0,15.0,0.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,709.1809761929447,4,10,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0682490296174
AFG,33.9391,67.71,Afghanistan,2020-10-23,139.0,2.0,2.0,28.0,0.0,0.0,36.0,12.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,18.0,0.0,67.0,7.0,695.0,248.0,13.0,0.0,8.0,0.0,2.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,602.1859129109778,4,10,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.2018436063187
AFG,33.9391,67.71,Afghanistan,2020-10-30,144.0,3.0,6.0,28.0,0.0,0.0,59.0,11.0,2.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,0.0,0.0,12.0,0.0,61.0,0.0,370.0,284.0,7.0,0.0,0.0,0.0,16.0,68.0,8.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,676.6079967617518,4,10,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.9134178481635
AFG,33.9391,67.71,Afghanistan,2020-11-06,135.0,2.0,2.0,33.0,0.0,0.0,59.0,22.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,0.0,24.0,0.0,57.0,16.0,592.0,240.0,53.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,715.1893176830982,4,11,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,516.9427567826856
AFG,33.9391,67.71,Afghanistan,2020-11-13,123.0,3.0,2.0,18.0,0.0,0.0,37.0,12.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,13.0,0.0,48.0,17.0,644.0,143.0,10.0,0.0,22.0,0.0,4.0,8.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,556.7457253948369,4,11,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.0189158128844
AFG,33.9391,67.71,Afghanistan,2020-11-20,140.0,1.0,2.0,14.0,0.0,0.0,24.0,9.0,1.0,0.0,7.0,0.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,7.0,15.0,484.0,159.0,6.0,0.0,48.0,0.0,4.0,20.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,508.2383684409882,4,11,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.390418026309
AFG,33.9391,67.71,Afghanistan,2020-11-27,134.0,2.0,0.0,17.0,0.0,1.0,34.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,11.0,0.0,33.0,17.0,284.0,106.0,9.0,0.0,0.0,0.0,1.0,67.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.9420508342689,4,11,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.3891691505377
AFG,33.9391,67.71,Afghanistan,2020-12-04,132.0,6.0,0.0,15.0,0.0,1.0,33.0,5.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,18.0,0.0,26.0,1.0,517.0,155.0,21.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,583.7155817102253,4,12,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.9329961617946
AFG,33.9391,67.71,Afghanistan,2020-12-11,153.0,1.0,2.0,10.0,0.0,0.0,25.0,6.0,4.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,16.0,6.0,411.0,86.0,9.0,0.0,6.0,0.0,4.0,10.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,528.5704006463735,4,12,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,513.4857114591296
AFG,33.9391,67.71,Afghanistan,2020-12-18,143.0,2.0,1.0,11.0,0.0,0.0,29.0,11.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,1.0,13.0,0.0,32.0,8.0,658.0,88.0,19.0,0.0,13.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,559.8892550430728,4,12,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.49725493331
AFG,33.9391,67.71,Afghanistan,2020-12-25,138.0,0.0,0.0,21.0,0.0,0.0,44.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2.0,2.0,0.0,0.0,16.0,0.0,67.0,3.0,468.0,138.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,616.7833707453731,4,12,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,514.2385136088975
AFG,33.9391,67.71,Afghanistan,2021-01-01,98.0,0.0,1.0,13.0,0.0,2.0,32.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,26.0,0.0,264.0,128.0,10.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,434.4053388023629,1,1,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.87952124715054
AFG,33.9391,67.71,Afghanistan,2021-01-08,136.0,0.0,1.0,13.0,0.0,0.0,29.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,1.0,1.0,13.0,0.0,14.0,4.0,504.0,113.0,9.0,0.0,20.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,522.9997176492902,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,512.2175476890469
AFG,33.9391,67.71,Afghanistan,2021-01-15,154.0,1.0,0.0,28.0,0.0,3.0,31.0,7.0,1.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,1.0,14.0,0.0,24.0,2.0,525.0,95.0,16.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,607.3176632102889,1,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.8918316255151
AFG,33.9391,67.71,Afghanistan,2021-01-22,162.0,2.0,3.0,18.0,0.0,0.0,41.0,5.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,1.0,0.0,0.0,16.0,0.0,37.0,2.0,537.0,98.0,10.0,0.0,5.0,0.0,8.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,639.0792756214416,1,1,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.3391748598867
AFG,33.9391,67.71,Afghanistan,2021-01-29,147.0,1.0,2.0,16.0,0.0,1.0,41.0,9.0,1.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1.0,0.0,0.0,13.0,0.0,37.0,7.0,477.0,99.0,7.0,0.0,5.0,0.0,17.0,26.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,602.3817691236236,1,1,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,517.4112172280215
AFG,33.9391,67.71,Afghanistan,2021-02-05,124.0,0.0,1.0,16.0,0.0,1.0,42.0,10.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,19.0,0.0,26.0,10.0,447.0,117.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,582.3957096581493,1,2,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,518.0061494745536
AFG,33.9391,67.71,Afghanistan,2021-02-12,155.0,2.0,1.0,33.0,0.0,0.0,56.0,15.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,15.0,0.0,49.0,17.0,429.0,321.0,16.0,0.0,11.0,0.0,11.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,685.627108533055,1,2,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,520.7418560203107
AFG,33.9391,67.71,Afghanistan,2021-02-19,150.0,4.0,0.0,27.0,0.0,0.0,39.0,13.0,1.0,0.0,6.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0,2.0,16.0,0.0,38.0,16.0,502.0,181.0,21.0,0.0,0.0,0.0,45.0,44.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,663.9664509268612,1,2,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,524.1793366618115
AFG,33.9391,67.71,Afghanistan,2021-02-26,135.0,1.0,0.0,13.0,0.0,1.0,44.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,2.0,20.0,0.0,27.0,7.0,288.0,67.0,24.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,614.6564808228917,1,2,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,532.974169688659
AFG,33.9391,67.71,Afghanistan,2021-03-05,129.0,8.0,0.0,16.0,0.0,0.0,40.0,10.0,0.0,0.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,1.0,0.0,18.0,0.0,17.0,4.0,340.0,94.0,23.0,0.0,0.0,0.0,8.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.6213350190624,1,3,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,533.7200390653801
AFG,33.9391,67.71,Afghanistan,2021-03-12,154.0,1.0,1.0,17.0,0.0,0.0,31.0,7.0,2.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,1.0,19.0,0.0,21.0,4.0,440.0,96.0,28.0,0.0,0.0,0.0,16.0,8.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,600.3714392988074,1,3,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,537.722221552823
AFG,33.9391,67.71,Afghanistan,2021-03-19,153.0,4.0,1.0,13.0,0.0,1.0,31.0,8.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,24.0,0.0,20.0,17.0,348.0,102.0,16.0,0.0,18.0,0.0,6.0,24.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,614.7245377684571,1,3,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,538.6265259738934
AFG,33.9391,67.71,Afghanistan,2021-03-26,129.0,4.0,2.0,20.0,0.0,2.0,32.0,5.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,42.0,3.0,380.0,67.0,17.0,0.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,510.6615618300714,1,3,12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,540.8356571175774
